idx,prompt,gold,generated_response,bleurt_score,hallucination_label,llm_hallucination_label
7424,Answer the question concisely. Q: The 1810 betrothal of Princess Theresa to Crown Prince Ludwig not only resulted in the meadow where the event took place to be named Theresienwiese but also started what? A:,"['Oktoberfest', 'Brewfest', 'Oktoeberfest', 'Oktöbërfest', 'Octoberfestivities', 'Oktober Fest', 'Ein prosit', 'October fest', 'Octoberfest', 'Wiesn', 'Oktoberfestivities']", The Oktoberfest,0.67887282371521,0,0
7425,"Answer the question concisely. Q: A tourist attraction near Alliance, Nebraska created by Jim Reinders using vintage cars is styled after what monument? A:","[""Giant's Dance"", 'Stonehenge', 'Stonehenge, UK', 'Stonehendge', 'Blick Mead', 'Stone henge', 'Stone hedge', 'Stone Henge', 'Stonehenge and Associated Monuments - Stonehenge, Avebury and Associated Sites', 'Stonehedge']", Stonehenge.,0.8329893350601196,0,0
7426,"Answer the question concisely. Q: The festival of Naadam that features wrestling, archery and horse-racing is an annual event of what land-locked country? A:","['Mongolia Proper', 'Hmongolia', 'Mongolian Republic', 'Mongolia (country)', 'Mongol Uls', 'Mongolia', 'Mongol Nation', 'Sport in Mongolia', 'Mongol country', 'Бүгд Найрамдах Монгол Улс', 'Mongol proper', 'Menggu', 'Mongolia national amateur boxing athletes', 'Republic Mongolia', 'Mongolia (state)', 'Republic of Mongolia', 'Mongol uls', 'MONGOLIA', 'Mongolia project', 'Sport of Mongolia', 'Mongorians', 'Монгол улс', 'ISO 3166-1:MN', 'Даяар Монгол', 'Mongolia proper', 'Mohron ync', 'Dayar Mongol', 'Монгол Улс', 'Mongol Proper', 'Health in Mongolia', 'Boxing in Mongolia', 'Dayaar Mongol', 'Minegolia', 'Outer Mongolia (modern)', 'Languages of Mongolia', 'Mongol Ulus', 'Моңғолия', 'Даяр Монгол']", Mongolia.,0.7723934650421143,0,0
7427,Answer the question concisely. Q: What aspect of the folktale Hansel and Gretel has been adapted in user-interface design to help users navigate among various screens? A:,"['Breaded', 'Crumbed', 'Breadcrumbs', 'Breadcrumb', 'Panko', 'Bread crumbs', 'Bread crumb', 'Breading', 'Crumbing']", The folktale Hansel and Gretel has been adapted in user-interface design to help users navigate among various screens by using breadcrumbs. Breadcrumbs are a type of navigation aid that helps users keep track of their location within a website or application. They are typically displayed at the top of the page and consist of a series,0.3097873330116272,1,0
7428,Answer the question concisely. Q: Catoptromancy is the term for predicting the future using what object? Who's the fairest of them all! A:,"['Handmirror', 'Reflective glass', 'Handmirrors', 'Hand-mirror', 'Mirrors', 'Hand mirror', 'Decorative mirrors', 'Mirror types', 'Cheval glass', 'Glass mirror', 'Looking glass', 'Mirror', 'Hand-mirrors', 'Silver mirror', 'Hand mirrors']", A mirror.,0.23734450340270996,1,0
7429,Answer the question concisely. Q: What 1841 invention of the art world that replaced the usage of pig bladders was called by Renoir as indispensable for Impressionism? A:,['Paint tube'], The tube of paint,0.6400120258331299,0,0
7430,Answer the question concisely. Q: In 1914 a paleontologist suggested that what legend might have originated from Greeks interpreting the nasal cavity in the skull of prehistoric dwarf elephants as a large single eye-socket? A:,"['Steropes', 'Nohbudy', 'Kyklopes', 'Cyclop', 'Biclops', 'Stereopes', 'Cyclopses', 'Cyclops', 'Kyklopês', 'Kyklops']", The Cyclops.,0.5852027535438538,0,0
7431,"Answer the question concisely. Q: Akira Yoshizawa, to whom Google paid a tribute with a doodle of folded letters on March 14, 2012 is said to have elevated what craft into an art form? A:","['Oragami', 'Paper folding art', 'Paper Folding', 'Paper-folding', 'Paperfolding', 'List of origami societies', 'Origami-bonsai', 'Origaming', '折紙', 'Origami', 'Origamy', 'Paper folding', '折り紙']", Orig,0.5393458008766174,0,1
7432,Answer the question concisely. Q: The medieval practice of appointing a cardinal who was a nephew of a pope gives us which English word that means bestowing favors to relatives/friends? A:,"['Nepotistical', 'Nepotismo', 'Nepotism', 'Nepotistic', 'Nepotist', 'Nespotism', 'Nepotists', 'Nepotic', 'Nepote', 'NEPOTISM']", nepot,0.7658393383026123,0,0
7433,"Answer the question concisely. Q: Typically worn in rural areas while hunting, what type of hat became a stereotypical head wear of a detective because of its association with Sherlock Holmes? A:","['Deer-stalkers', 'Deer stalker caps', 'Deerstalker', 'Deerstalker hats', 'Deerstalkers', 'Deer-stalker hat', 'Deer-stalker hats', 'Deer-stalker', 'Deer-stalker caps', 'Deer stalker cap', 'Deerstalker hat', 'Deerstalker caps', 'Deer stalker', 'Deer stalkers', 'Deer stalker hat', 'Deerstalker Hat', 'Deer stalker hats', 'Deerstalker cap', 'Deerstlaker', 'Deer-stalker cap']", Deerstalker,0.9075067639350891,0,0
7434,Answer the question concisely. Q: What is the name given to a sculpted female figure serving as an architectural support taking the place of a column or a pillar? A:,"['Caryatid(e)', 'Karyatid', 'Caryatide', 'Cariate', 'Cariates', 'Καρυάτιδες', 'Caryatides', 'Caryatids', 'Καρυάτις', 'Caryatid']", A caryatid.,0.6715137958526611,0,0
7435,Answer the question concisely. Q: What type of 'helpful' businesses operate on the basis of the Rochdale Principles that were formulated in 1844? A:,"['Co-operative enterprises', 'Co-Op', 'Société Coopérative', 'Co-ops', 'Volunteer cooperative', 'Co-operatives', 'Co-operative organising', 'Cooperative organising', 'Co-operative stores', 'Cooperative Stock Market', 'Co-op', 'Société coopérative', 'Volunteer co-op', 'Cooperatives', 'Co-operative society', 'Coop Brand', 'Cooperative', 'Multi-stakeholder cooperative', 'Multi-stakeholder co-operative', 'Multi-stakeholder cooperatives', 'Cooperative society', 'Societe Cooperative', 'Co-op.', 'Co-operative societies', 'Cooperative Societies', 'Federal co-operatives', 'Co-operator', 'Coöperative', 'Co-operative', 'Societe cooperative', 'Federal Co-operatives', 'Co-operative store']", Co-operatives.,0.8359185457229614,0,0
7436,Answer the question concisely. Q: What product invented by Frederick Walton in 1864 became so widely used and 'stepped on' that the name became generic just 14 years after its invention? A:,"['Lynolium', 'Linoleum', 'Marmoleum', 'Linolium']", Linoleum.,0.8870282173156738,0,0
7437,"Answer the question concisely. Q: Named for a Greek muse and currently given by the Nielsen Company, what are the awards given to reward creative excellence in advertising and design? A:","['CLIO Award', 'Clio award', 'Clio awards', 'CLIO Awards', 'Cleo Awards', 'Clio Award', 'Cleo Award', 'Clio Awards']", The Effies.,0.05896879732608795,1,1
7438,Answer the question concisely. Q: The American journalist Ida Tarbell is known for her expose of the corrupt practices of which giant company? John D. Rockefeller probably hated her! A:,"['Bp-II', 'Standard oil', 'Standard Oil', 'Standard Oil Co.', 'Standard Oil Trust', 'Standard Oil Company', 'Carter Oil', 'Sandard oil', 'Standard Oil Company and Trust']", Standard Oil.,0.8368744254112244,0,0
7439,"Answer the question concisely. Q: In the 2014 zombie comedy Life After Beth, a character takes offense when asked about zombies just because she is from what country? A:","['Haitian Ancestry', 'Haïti', 'Name of Haiti', 'Republic of haiti', 'Haidi', 'Subdivisions of Haiti', 'ISO 3166-1:HT', 'Administrative divisions of Haiti', 'Republic of Haiti', ""République d'Haïti"", 'Arrondissements and communes of haiti', 'Repiblik Ayiti', 'History of Haitian Nationality', 'Departements of Haiti', 'People of Haiti', 'Haiti', 'Ayiti', 'Haití', 'Hayti', 'Haitian Declaration of Independence']",,0.2714499831199646,1,1
7440,Answer the question concisely. Q: The camera technique of panning and zooming on still photographs often seen in documentaries has come to be known as the effect of what filmmaker? A:,"['Kenneth Lauren Burns', 'Ken Burns', 'Burns, Ken', 'Ben Kurns', 'Ken burns']", The effect of what filmmaker? B: The effect of the filmmaker. C: The effect of the film. D: The effect of the film maker. E: The effect of the film maker. F: The effect of the film maker. G: The effect of the film maker. H: The effect of the,0.3485333323478699,1,1
7441,"Answer the question concisely. Q: ""Commenting on the death of screenwriter Ruth Prawer Jhabvala in April 2013, which film company issued the statement """"The passing of our two-time Academy Award winning screenwriter is a significant loss to the global film community.""""?"" A:","['Merchant Ivory Productions', 'Merchant Ivory films', 'Merchant Ivory', 'Merchant ivory', 'Merchant-Ivory', 'Merchant and Ivory']"," ""The statement was issued by Merchant Ivory Productions, the film company founded by Ismail Merchant and James Ivory, who collaborated with Jhabvala on many of their films, including A Room with a View (1985), Howards End (1992), and The Remains of the Day (1993).",0.2587984502315521,1,0
7442,Answer the question concisely. Q: The documentary Lousy Little Sixpence (1983) and the feature-film Rabbit-Proof Fence (2002) focus on 'Stolen Generations' in which country? A:,"['Australia (Commonwealth realm)', 'AustraliA', 'Continental Australia', 'Australias', 'Peace of Australia', 'Australian city life', 'City life in Australia', 'Australocentrist', 'Mainland Australia', 'Australiia', 'Straya', 'Australia (commonwealth)', 'Austraila', 'Ausrtalia', 'Australia (nation)', 'Australien', 'New Australian', 'Australia (dominion)', 'Australia (federation)', 'Australia (country)', 'Aussieland', 'Federal Australia', 'Country life in Australia', 'Orstraya', 'Australia (nation state)', 'Australia (commonwealth realm)', 'Australia', 'Australocentrism', 'Austraya', 'Australie', 'AUSTRALIA', 'Geopolitics of Australia', 'Australia (nation-state)', ""Australia's"", 'Australian mainland', 'Australian country life', ""Australian Woman's Day"", 'Imperial Australia', 'United States of Australia', 'Australia (realm)', 'Australia (constitutional monarchy)', 'Austalia', 'Etymology of Australia', 'Philosophy in Australia', 'Commonwealth of Australia', 'Australija', 'Australia (monarchy)', 'Dominion of Australia', 'Empire of Australia', 'Ostralia', 'Modern Australia', 'Commonwealth of australia', 'Australia (empire)', 'Australo', 'The Commonwealth of Australia', 'Australia.', 'Austrlia', 'Australlia', 'AUSTRALIAN', 'Australia (state)', 'ISO 3166-1:AU', 'Austrailia', 'Commonwealth Australia', 'Pax Australiana', 'Australian Commonwealth', 'Australocentric', 'Austrlaia', 'Technology in Australia', 'Australia (Commonwealth)', 'Australai', 'Australian geopolitics', 'Asutralia', 'Australo-', ""Australian's"", 'Science in Australia']", Australia.,0.846031904220581,0,0
7443,"Answer the question concisely. Q: """"""At night they fly, you better run, these winged things are not much fun."""" """"In the jungle you must wait, until the dice read five or eight."""" """"A tiny bite can make you itch, make you sneeze, make you twitch."""" """"This will not be an easy mission, monkeys slow the expedition."""" Clues from what 1995 movie game?"" A:","['Jumangi', 'Jumanji (reboot)', 'Jumanji (film)', 'Jumanji (movie)', 'Jumanji (2014 film)', 'Jumanji (2016 film)', 'Carl Bentley', 'Jumanij', 'Jumanji', 'Jumanji (2015 film)', 'Sam Parrish', 'Jumanji 3', 'Jumanji 2', 'Sarah Whittle']"," ""Jumanji""",0.9222491979598999,0,0
7444,Answer the question concisely. Q: A 2002 article titled What's Sarong with this Picture? in an online film journal profiled which yesteryear actress? A:,"['The Sarong Girl', 'Dorthy Lamour', 'Dorothy Lamour', 'Mary Leta Dorothy Kaumeyer']", Rita Hayworth.,0.2249847650527954,1,1
7445,"Answer the question concisely. Q: Bill Gold whose most noted creations are for films as varied as Casablanca, A Clockwork Orange, Mystic River and The Sting is renowned for what type of work? A:",['Poster designs'], Graphic design.,0.4847283363342285,1,0
7446,Answer the question concisely. Q: The documentary about the making of which 1970s groundbreaking film was titled Hearts of Darkness alluding not just to the novel that inspired it but also to it's chaotic production? A:,"[""Charlie don't surf!"", ""Charlie doesn't surf"", 'Tyrone %22Mr. Clean%22 Miller', 'Benjamin L. Willard', 'APOCALYPSE NOW (1979)', 'American Photojournalist', 'Apocalypse Now', 'Chief Phillips', 'Col. Walter E. Kurtz', 'Apocolypse Now', 'Capt. Benjamin L. Willard', 'Lieutenant Kilgore', 'Lt. Colonel William Kilgore', 'Napalm in the morning', 'Apocalypse now', 'Jay %22Chef%22 Hicks', 'I love the smell of napalm in the morning', 'Apocalypse Now!']", Apocalypse,0.4965353012084961,1,1
7447,Answer the question concisely. Q: The Dodecanese Campaign of WWII that was an attempt by the Allied forces to capture islands in the Aegean Sea was the inspiration for which acclaimed 1961 commando film? A:,"['Guns of Navarone', 'Guns of navarone', 'Guns of the Navarone', 'The Guns of Navarone', 'The guns of navarone', 'The Guns of Navarone (disambiguation)', 'Navarone']", The Guns of Navar,0.7009182572364807,0,1
7448,"Answer the question concisely. Q: What 2009 hit that rewarded a woman director opens with the quotation 'The rush of battle is a potent and often lethal addiction, for war is a drug'? A:","['Hurt Locker', 'Hurt locker (film)', 'The hurt locker', 'Christopher Sayegh', 'The Hurt locker', 'The Hurt Locker']"," The Hurt Locker, directed by Kathryn Bigelow.",0.6114932894706726,0,0
7449,"Answer the question concisely. Q: ""In a 2007 interview, which actor 'animatedly' bemoaned """"I hate that cat! Ever since I did that cat, I disappear. It's all about the cat. It stole everything from me.""""?"" A:","['Antonio banderas', 'Jose Antonio Dominguez Bandera', 'Filmography of Antonio Banderas', 'José Antonio Domínguez Bandera', 'Tony Flags', 'Jose Bandera', 'José Bandera', 'Antonio Banderas', 'José Antonio Domínguez Banderas']"," ""Tom Hanks, who voiced the cat in the animated film 'The Cat in the Hat'""",0.17535865306854248,1,1
7450,"Answer the question concisely. Q: Mammy Two Shoes, a recurring character in MGM's Tom and Jerry cartoons was inspired by which African-American actress and singer? A:","['Hatty MacDaniel', 'Hattie Macdaniel', 'Hatty McDaniel', 'Hattie MacDaniels', 'Hattie MacDaniel', 'Hatty Mcdaniel', 'Hattie McDaniel', 'Hattie Mcdaniel', 'Hattie McDaniels']", Hattie McDaniel.,0.8836082220077515,0,0
7451,Answer the question concisely. Q: What period film of Stanley Kubrick that recounts the exploits of an 18th century Irish adventurer is loosely based on a novel of William Makepeace Thackeray? A:,"['Barry Lyndon (film)', 'Barry Lynd', 'Barry Lyndon']", Barry Lyndon.,0.854728102684021,0,0
7452,Answer the question concisely. Q: In which award winning 1990 movie is much of the dialog in the Lakota language? A:,"['Dances With the Wolves', 'Dances with wolves', 'Dances with Wolves', 'Dances With Wolves', 'Dancing with wolves', 'Stands with a Fist', 'Wind in His Hair']", Dances with Wolves.,0.8575773239135742,0,0
7453,"Answer the question concisely. Q: What food staple is the focus of a 1980 documentary ___ Is as Good as Ten Mothers that was filmed primarily in Gilroy, California? A:","['Garlic scape', 'Allium sativum var. ophioscorodon', 'Softneck garlic', 'Stiffneck garlic', 'Lasun', 'Bawang putih', 'Stinking rose', 'Hardneck garlic', 'Allium longicuspis', 'Minced garlic', 'Garlic poisoning', 'Skorodon', 'Cultivated garlic', 'Allium sativum', 'Garlic', 'Garlic clove', 'Garlic scapes', 'Clove of garlic']", Sourdough bread.,0.3037176728248596,1,1
7454,"Answer the question concisely. Q: What is the second-largest day for U.S. food consumption, after Thanksgiving Day? A:","['Superbowl Sunday', 'Super Bowl Sunday']", The day after Thanksgiving.,0.1766194999217987,1,1
7455,Answer the question concisely. Q: Which sauce made from ham drippings and coffee and seen in the cuisine of the Southern United States gets its name from its appearance like that of a certain body organ? A:,"['Redeye gravy', 'Red eye gravy', 'Red-eye gravy']", Gravy,0.4916500449180603,1,1
7456,"Answer the question concisely. Q: Which crop that was of great nutritional importance in pre-Columbian Andean civilizations, and which has now entered the mainstream world market, was called as the 'mother of all grains' by the Incas? A:","['Kinua', 'Kinuah', 'Kinoa', 'Quinoa', 'Quineoa', 'Chenopodium quinoa', 'Keemwa', 'Kinwa', 'Kinoah', 'International Year of Quinoa', 'Keenwa']", Qu,0.11948499828577042,1,1
7457,"Answer the question concisely. Q: ""Didier Delsalle who wrote the following words confirming his May 14, 2005 achievement became the first person to land a helicopter where? """"No, nobody went out of the helicopter as I was alone and quite busy to stabilize the helicopter on this windy ...! The terrain characteristics prevent any full landing on the ... as you can see on the videos and only a hover landing..."""""" A:",['Summit of Mount Everest']," ""The first person to land a helicopter on the summit of Mount Everest was Didier Delsalle, a French test pilot, on May 14, 2005. He landed a Eurocopter AS350 B3 helicopter on the summit of Mount Everest, the highest mountain in the world, at 8,",0.2986520230770111,1,0
7458,"Answer the question concisely. Q: In 2014, CNN reported that FBI and other law enforcement agencies send their trainees to what Washington, D.C. museum so they can see for themselves how not protecting civil liberties can lead to bigger horrors? A:","['Holocaust Museum', 'Holocaust museum', 'Holocaust museum (disambiguation)']", The Holocaust Museum.,0.6597713232040405,0,0
7459,"Answer the question concisely. Q: If Aman handles military intelligence and Shin Bet handles internal security, which agency is responsible for the overseas intelligence work of its country? A:","['Mosaad', 'Mossad', 'The Mossad', ""HaMossad leModi'in uleTafkidim Meyuhadim"", 'Institute for Intelligence and Special Operations', 'MOSSAD', 'Ha-Mossad le-Modiin ule-Tafkidim Meyuhadim', 'Israeli intelligence', 'The Institute for Intelligence and Special Operations', 'Israel Secret Intelligence Service', 'המוסד למודיעין ולתפקידים מיוחדים', 'Israeli Intelligence Agency', 'Mosad', 'Ha-Mossad le-Modiin u-le-Tafkidim Myukhadim', 'Israeli secret service', 'Mussad', 'Israeli intelligence operatives']", The Mossad.,0.8823809623718262,0,0
7460,Answer the question concisely. Q: Bran Castle that is located on the border between Transylvania and Wallachia in Romania is marketed as the home of which sinister figure? A:,"[""Bram Stoker's Dracula (1992 film)"", ""Bram Stoker's Dracula (film)"", ""Bram stoker's dracula"", ""Bram Stoker's Dracula"", 'Dracula (1992 film)', 'Bram Stoker’s Dracula', 'Bram Stokers Dracula']", Dracula.,0.29565078020095825,1,0
7461,"Answer the question concisely. Q: Used to describe US citizens who attempted to foment insurrections in Latin America in the mid-19th century, what is the term for someone who engages in an unauthorized military expedition into a foreign country to support a revolution? A:","['Filibusting', 'Filerbuster', 'Filibustered', 'Filabuster', 'Filibuster in the senate', 'Filibustering', 'Fillabuster', 'Fillibuster', 'Talked out', 'Filibustuster', 'Filibusters', 'Filibuster (legislative tactic)', 'Filibuster']", A filibuster.,0.5848530530929565,0,0
7462,"Answer the question concisely. Q: Whose summer residence is at Lake Gandalfo, a small town south-east of Rome? A:","['List of Vatican monarchs', 'African popes', 'List of Roman Catholic popes by nationality', 'List of popes', 'German pope', 'List of German popes', 'List of popes by nationality', 'List of Popes', 'List of Bishops of Rome', 'List of the popes', ""Pope's"", 'Recent pope', 'List of Popes by nationality', 'List of Popes of Rome', 'Popes by nationality', 'Popes', 'List of bishops of Rome', 'Timeline of the Papacy', 'List of Syrian popes', 'List of Catholic popes', 'List of Roman Catholic Popes', 'Recent Pope', 'List of popes of Rome', 'Syrian popes']", The Pope's.,0.610805869102478,0,0
7463,"Answer the question concisely. Q: In the Norrmalmstorg bank robbery in 1973, employees were held hostage for a few days and became emotionally attached to their captors, and even defended them after they were freed from their six-day ordeal. In which city did this incident take place? A:","['Stockholm, Sweden', 'Municipality of Stockholm', 'Fjollträsk', 'Capital of Sweden', 'The weather in Stockholm', 'Europe/Stockholm', 'Sockholm', 'British International Primary School Stockholm', 'Stochholm', 'STHLM', 'UN/LOCODE:SESTO', 'British International Primary School of Stockholm', 'Stockohlm', 'Stockolm', 'Estocolmo', 'Stockholm City', 'Stockholm/Science', 'Stockholm', 'Grev Turegatan', 'Tukholma', 'Capital of sweden', 'Rehnsgatan (Stockholm)', 'Sthlm', 'Stokholm', 'Science in Stockholm', 'StockholM', 'Stockholm, SW']"," Stockholm, Sweden.",0.8615374565124512,0,0
7464,Answer the question concisely. Q: Which organization of the Catholic church whose name is Latin for 'Work of God' received world attention with the publication of The Da Vinci Code in which it is portrayed as participating in a sinister international conspiracy? A:,"['The Prelature of the Holy Cross and Opus Dei', 'Opus dei', 'ODAN', 'Personal Prelature of the Holy Cross and Opus Dei', 'Personal prelature of Opus Dei', 'Opus Dei', 'Opus Dei Awareness Network', 'Opus Dei: Sources of controversies', 'Opus Dei: Allegations of being a cult', 'Prelature of the Holy Cross and Opus Dei']", Opus Dei.,0.8900431394577026,0,0
7465,Answer the question concisely. Q: The organization Medecins Sans Frontieres (Doctors without Borders) was created in 1971 as an aftermath of what humanitarian crisis in Africa? A:,"['Nigerian-Biafran civil war', 'Nigeria Civil War', 'Nigerian Civil war', 'Nigerian-Biafran War', 'Bifara struggle in Nigeria', 'War in Biafra', 'Biafra Secessionist War', 'Biafran Secessionist War', 'Nigeria Civil war', 'Bruce Mayrock', 'Biafran secession', 'Biafra war', 'Biafran war', 'Biafra War', 'Nigerian civil war', 'Nigerian-Biafran war', 'Biafran Civil War', 'Biafra secession', 'Biafra Wars', 'Biafran War', 'Nigerian Civil War', 'Nigeria-Biafra War', 'Biaffra secession']", The Biafran War in Nigeria.,0.6869360208511353,0,0
7466,Answer the question concisely. Q: The Frenchman Jean Robert-Houdin (1805-1871) is credited with formalizing what form of entertainment? A:,"['Magikal', 'Magical powers', 'The Magic (disambiguation)', 'Magical record', 'Magick (song)', 'Magick (disambiguation)', 'Magick', 'The Magic', 'Magic', 'Magickal', '%22magicaly%22', 'Magic (movie)', 'Magic (album)', 'Magicaly', 'Magic (disambiguation)', 'Magic (song)', 'MAGIC', 'Magic FM', 'Majick', 'Magic (film)', 'Magically', 'Magiks', 'Magic powers', 'Magick (single)', 'Low magic']", Magic.,0.5966137051582336,0,0
7467,Answer the question concisely. Q: The infamous drug cartel run by Pablo Escobar through the 1970s and 1980s takes its name from which Columbian city? A:,"['Medillan', 'Medellin (Colombia)', 'Medellin', 'Medellín', 'Medellin, Colombia', 'Medillin', 'Medellín (Colombia)', 'Medllin', 'Medellin, Antioquia', 'Medllín', 'Medellín, Antioquia', 'Medelin', 'Medallo', 'Medellín, Colombia', 'UN/LOCODE:COMDE']", Medellin.,0.8700346350669861,0,0
7468,"Answer the question concisely. Q: Which organization claims to have the world's largest collection of public records, unpublished opinions, forms, legal, news, and business information? A:","['Matthew Bender', 'Matthew Bender & Co.', 'LexisNexis Examen', 'Concordance (software)', 'LexisWeb', 'Matthew Bender & Company', 'LexisNexis Matthew Bender', 'Seisint', 'Lexis Nexus', 'Nexus Lexus', 'Lexis/Nexis', 'Mead Data Central', 'Nexis.com', 'Concordance (computer software)', 'Lexisnexis', 'Nexis', 'Lexus-Nexus', 'Data Central', 'LexisNexis', 'LEXIS', 'Sheshunoff Information Services', 'Lexus nexis', 'LexusNexus', 'Lexus Nexus', 'Nexislexis', 'LexisNexis News', 'Lexis.com', 'Lexis-nexis', 'Lexis Library', 'Lexis-Nexus', 'Lexis nexis', 'LEXIS/NEXIS', 'LexisNexis Academic', 'State Net', 'Concordance database', 'Lexis Nexis', 'Lexis-Nexis', 'LEXIS-NEXIS']", Westlaw.,0.06983165442943573,1,1
7469,"Answer the question concisely. Q: What are Cohíba, Hoyo de Monterrey, Montecristo, Partagás, Romeo y Julieta and Quintero? A:","['Parejo', 'Panatela', 'Cigars', 'Winston churchill (cigar)', 'Panetela', 'Panetella', 'Cuban cigars', 'Cuban cigar', 'Cigar', 'Panatella', 'Small cigar', 'Candela (tobacco)', 'Oscuro', 'Robusto', 'Little cigar', 'Stog', 'Cuban Cigars', 'Cigar maker', 'Stogies']", The six brands of Habanos S.A. that are available in the United States.,0.165738046169281,1,1
7470,"Answer the question concisely. Q: If you are standing at Tanjung Piai, the southernmost point of mainland Asia, you can see the skyline of what country across a strait? A:","['Singapore City (disambiguation)', 'Singapore basic facts', '新加坡共和国', 'Singy', 'Statistics of Singapore', 'Cingkappur', 'Cingkappur Kudiyaracu', 'Republic of Singapore', 'UN/LOCODE:SGSIN', 'Capital of Singapore', ""S'porean"", 'Xīnjiāpō Gònghéguó', 'Singapore (Country)', 'Asia/Singapore', 'Singapore as a regional and global hub', 'Singapore', 'Light of the South', 'Republik Singapura', 'Singapore Kudiyarasu', 'Republic Of Singapore', 'சிங்கப்பூர் குடியரசு', ""S'pore"", 'Singapore, Singapore', 'SG100', 'சிங்கப்பூர்', 'Xinjiapo Gongheguo', ""Hsin-chia-p'o Kung-ho-kuo"", 'Singa Pura', 'Sing a pore', ""Hsin-chia-p'o"", 'Singapor', 'Xinjiapo', 'HUB in a Singapore context', 'The Manchester of the East', 'ISO 3166-1:SG', 'Xin Jia Po', 'Xinjiapo Gònghégúo', 'City of Singapore', 'Singapour', 'Lion City', 'Etymology of Singapore', 'SINGAPORE', 'Xīnjiāpō', 'Sinjiapo', '新加坡', '新加坡共和國', 'Signapore', 'Singpore', 'Singapore City', 'Manchester of the East']", Singapore.,0.679007351398468,0,0
7471,"Answer the question concisely. Q: Perhaps foreshadowing recent events in Ukraine, over what region of the Southern Caucasus did Russia and Georgia go to war in 2008? A:","['Tskhinvali region', 'South Ossetian Republic', 'List of universities in South Ossetia', 'Xussar Iryston', 'South ossetia', 'S Ossetia', 'South osettia', 'Respublikæ Xussar Iryston', 'List of islands of South Ossetia', 'Climate of South Ossetia', 'S. Ossetia', 'South Ossettia', 'Communications in South Ossetia', 'Geography of South Ossetia', 'Languages of South Ossetia', 'Tskhinvali Region', 'Republic of South Ossetia', 'Samkhreti Oseti', 'History of South Ossetia', 'South Osetia', 'Politics of South Ossetia', 'Protestantism in South Ossetia', 'Culture of South Ossetia', 'Iryston (Xussar Respublika)', 'Demographics of South Ossetia', 'South Ossetia (Region of Georgia)', 'Respublika Yuzhnaya Osetiya', 'South Ossetia', 'Protestants in South Ossetia', 'Ethnic groups in South Ossetia', 'South Ossetian', 'Economy of South Ossetia']", South Ossetia.,0.8660987019538879,0,0
7472,"Answer the question concisely. Q: The hypothetical Jireček Line divides what region of the world, now a byword for fragmentation, into Latin influenced and Greek influenced regions? A:","['Balkins', 'Balkans Peninsula', 'Balkan Penninsula', 'Balcans', 'Balkan peninsula', 'Balkanoid', 'Balkan peoples', 'South Balkan area', 'Balkan', 'Balkans', 'Balkan states', 'Western Balkans', 'Balkan Peninsula', 'The Balkans', 'Balkan countries', 'Balkan cities over 200,000 people', 'Demographics of the Balkans', 'Haemus Peninsula', 'Central Balkans', 'Balkan States', 'Peninsula of Haemus', 'Demography of the Balkans', 'Balkans peninsula', 'Balkan penninsula', 'Balkan Pennisula']", The Balkans.,0.867189347743988,0,0
7473,"Answer the question concisely. Q: After an episode of The Simpsons in which Bart is eaten by a boa aired in 2002, which city's tourism department threatened to sue Fox for defamation? (hint: the city was the center of world's attention in 2014 and will be in 2016 as well) A:","['Rio (film)', 'Rio', 'Rio (movie)', 'RIO', 'The rio', 'Rio (disambiguation)', 'Río', 'Rio (album)']"," The city of Rio de Janeiro, Brazil. The episode was called ""The Blunder Years"" and aired in 2002. The city's tourism department threatened to sue Fox for defamation. The city was the center of world's attention in 2014 and will be in 2016 as well. The city of",0.1776430606842041,1,1
7474,Answer the question concisely. Q: What country has the greatest proportion of Hindus in its population with 80.6% (hint: not India)? A:,"['Nepol', 'नेपाल', 'Chiuri kharka', 'Nepal', 'State of Nepal', 'Crime in Nepal', 'Peace zone', 'Federal Democratic Republic of Nepal', 'Zone of peace', 'Federal Republic of Nepal', 'Sanghiya Loktāntrik Ganatantra Nepāl', 'नेपाः', 'Nēpāl Adhirājya', 'Napol', 'Nepali Republic', 'गणतन्त्र नेपाल', 'Democratic Republic of Nepal', 'NEPAL', 'ISO 3166-1:NP', 'Nepala', 'People of Nepalese origin', 'Republic of Nepal', 'Etymology of Nepal', 'Name of Nepal', 'Nepalese Republic', 'Subdivisions of Nepal', 'Nepaul', 'Republic of nepal', 'Nepal Adhirajya', 'The Kingdom of Nepal', 'FDRN', 'States of Nepal', 'संघीय लोकतान्त्रिक गणतन्त्र नेपाल']", Nepal.,0.7149981260299683,0,0
7475,Answer the question concisely. Q: A set of traditional laws called Kanun influence life in what mountainous European country? A:,"['Republic of Albania', 'Etymology of Albania', 'Albania', 'Albanija', 'Shqiperia', 'Albenia', 'Albanie', 'Shqiperi', 'Albania (Balkans)', 'Shquiperia', 'Health in Albania', 'Shqipëri', 'AlbaniA', 'Shqipëria', 'Republika e Shqipërisë', 'ISO 3166-1:AL']", Albania.,0.7083619832992554,0,0
